subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
HP:0430058	en	fr	rdfs:label	Anti-herpes simplex antibody positivity	AUTOMATIC	Anti-herpes simplex antibody positivity
HP:0430059	en	fr	rdfs:label	Bloodstream virus-specific antibody positivity	AUTOMATIC	Bloodstream virus-specific antibody positivity
HP:0430060	en	fr	rdfs:label	Bloodstream parasite-specific antibody positivity	AUTOMATIC	Bloodstream parasite-specific antibody positivity
HP:0430061	en	fr	rdfs:label	Bloodstream antibacterial antibody positivity	AUTOMATIC	Bloodstream antibacterial antibody positivity
HP:0430062	en	fr	rdfs:label	Anti-Japanese encephalitis virus-specific antibody positivity	AUTOMATIC	Anti-Japanese encephalitis virus-specific antibody positivity
HP:0430063	en	fr	rdfs:label	Anti-chlamydia trachomatis-specific antibody positivity	AUTOMATIC	Anti-chlamydia trachomatis-specific antibody positivity
HP:0430064	en	fr	rdfs:label	Anti-Epstein-Barr virus-specific antibody positivity	AUTOMATIC	Anti-Epstein-Barr virus-specific antibody positivity
HP:0430065	en	fr	rdfs:label	Anti-babesia-specific antibody positivity	AUTOMATIC	Anti-babesia-specific antibody positivity
HP:0430066	en	fr	rdfs:label	Anti-Zikavirus-specific antibody positivity	AUTOMATIC	Anti-Zikavirus-specific antibody positivity
HP:0430067	en	fr	rdfs:label	Positive bloodstream nucleic acid pathogen test	AUTOMATIC	Positive bloodstream nucleic acid pathogen test
HP:0430068	en	fr	rdfs:label	Positive microfilaria PCR test in the blood circulation	AUTOMATIC	Positive microfilaria PCR test in the blood circulation
HP:0430069	en	fr	rdfs:label	Positive JC-virus PCR test in the blood circulation	AUTOMATIC	Positive JC-virus PCR test in the blood circulation
HP:0430070	en	fr	rdfs:label	Placenta previa	AUTOMATIC	Placenta previa
HP:0430071	en	fr	rdfs:label	Abnormal circulating organic compound concentration	AUTOMATIC	Abnormal circulating organic compound concentration
